asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
sample_lab_t2__composition_readout_screen__base,component,sample_lab_t2,Sample Analysis Lab Room,science,2,composition_readout_screen,Composition Readout Screen,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Composition Readout Screen. Category: Sample Analysis Lab Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__containment_tubes_pair__base,component,sample_lab_t2,Sample Analysis Lab Room,science,2,containment_tubes_pair,Containment Tubes (x2),interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Containment Tubes (x2). Category: Sample Analysis Lab Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__microscope_arm__base,component,sample_lab_t2,Sample Analysis Lab Room,science,2,microscope_arm,Microscope Arm,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Microscope Arm. Category: Sample Analysis Lab Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__specimen_trays__base,component,sample_lab_t2,Sample Analysis Lab Room,science,2,specimen_trays,Specimen Trays,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Specimen Trays. Category: Sample Analysis Lab Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__wall_vial_rack__base,component,sample_lab_t2,Sample Analysis Lab Room,science,2,wall_vial_rack,wall vial rack,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: wall_vial_rack. Category: Sample Analysis Lab Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__composition_readout_screen__active,state_variant,sample_lab_t2,Sample Analysis Lab Room,science,2,composition_readout_screen,Composition Readout Screen,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Composition Readout Screen' in 'Sample Analysis Lab Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__composition_readout_screen__cooldown,state_variant,sample_lab_t2,Sample Analysis Lab Room,science,2,composition_readout_screen,Composition Readout Screen,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Composition Readout Screen' in 'Sample Analysis Lab Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__composition_readout_screen__damaged,state_variant,sample_lab_t2,Sample Analysis Lab Room,science,2,composition_readout_screen,Composition Readout Screen,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Composition Readout Screen' in 'Sample Analysis Lab Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__composition_readout_screen__depleted,state_variant,sample_lab_t2,Sample Analysis Lab Room,science,2,composition_readout_screen,Composition Readout Screen,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Composition Readout Screen' in 'Sample Analysis Lab Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__composition_readout_screen__idle,state_variant,sample_lab_t2,Sample Analysis Lab Room,science,2,composition_readout_screen,Composition Readout Screen,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Composition Readout Screen' in 'Sample Analysis Lab Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__containment_tubes_pair__active,state_variant,sample_lab_t2,Sample Analysis Lab Room,science,2,containment_tubes_pair,Containment Tubes (x2),interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Containment Tubes (x2)' in 'Sample Analysis Lab Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
sample_lab_t2__containment_tubes_pair__cooldown,state_variant,sample_lab_t2,Sample Analysis Lab Room,science,2,containment_tubes_pair,Containment Tubes (x2),interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Containment Tubes (x2)' in 'Sample Analysis Lab Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
