asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
subsurface_probe_t2__targeting_terminal__depleted,state_variant,subsurface_probe_t2,Subsurface Probe Room,mining,2,targeting_terminal,Targeting Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Targeting Terminal' in 'Subsurface Probe Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
subsurface_probe_t2__room_composite__v1,room_composite,subsurface_probe_t2,Subsurface Probe Room,mining,2,room_composite,Room Composite,composite,base,p0,"Using the attached style reference, compose one 2:1 spacecraft room tile for 'Subsurface Probe Room' using these components: launch_tube_housing, floor_launch_doors, subsurface_probe_body, probe_folded_antennae, targeting_terminal. Keep module shell rectangular with flat top/bottom for stacking. Include only listed components and consistent accent lighting. No text, no labels, no UI, no rocket exterior. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__drone_rack_mounts__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,drone_rack_mounts,drone rack mounts,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: drone_rack_mounts. Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__floor_launch_hatch_seams__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,floor_launch_hatch_seams,floor launch hatch seams,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: floor_launch_hatch_seams. Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__base,component,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Mining Drones (x3). Category: Mining Drone Bay Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__idle,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__active,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__cooldown,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__damaged,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__depleted,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_0_24,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_0_24,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_0_24' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: clean surfaces, low heat bloom, minimal wear. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_25_49,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
drone_bay_t2__mining_drones_triplet__usage_50_74,state_variant,drone_bay_t2,Mining Drone Bay Room,mining,2,mining_drones_triplet,Mining Drones (x3),interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Mining Drones (x3)' in 'Mining Drone Bay Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
